antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,CustomerSegment
frozenset({'21977'}),frozenset({'21213'}),0.0438780965959722,0.03200855462484405,0.011014079486722509,0.25101543460601133,7.8421358773626375,1.0,0.009609605034996149,1.2924050642698666,0.9125235141789654,0.16978021978021976,0.2262487762960433,0.2975567150758342,1
frozenset({'21213'}),frozenset({'21977'}),0.03200855462484405,0.0438780965959722,0.011014079486722509,0.34409799554565706,7.842135877362638,1.0,0.009609605034996149,1.4577206608774484,0.9013341217489623,0.16978021978021976,0.313997512117261,0.2975567150758342,1
frozenset({'84991'}),frozenset({'21213'}),0.048547495990019604,0.03200855462484405,0.013081447157369452,0.26945668135095446,8.418270818820744,1.0,0.011527511980073513,1.325029496081369,0.9261741972581369,0.19387216059165346,0.24529981939466905,0.3390713250852768,1
frozenset({'21213'}),frozenset({'84991'}),0.03200855462484405,0.048547495990019604,0.013081447157369452,0.4086859688195991,8.418270818820744,1.0,0.011527511980073513,1.6090477374782721,0.91034973846196,0.19387216059165346,0.3785143991021561,0.3390713250852768,1
frozenset({'21231'}),frozenset({'21232'}),0.031010515059704154,0.04865442880057031,0.02306184280876849,0.7436781609195402,15.284901688349963,1.0,0.0215530439117271,3.711527564769075,0.9644851423030533,0.40743073047858935,0.7305691571598988,0.608835417456107,1
frozenset({'21232'}),frozenset({'21231'}),0.04865442880057031,0.031010515059704154,0.02306184280876849,0.4739926739926739,15.284901688349962,1.0,0.0215530439117271,1.8421596754087792,0.982372746103728,0.40743073047858935,0.4571588916264288,0.608835417456107,1
frozenset({'21232'}),frozenset({'85123A'}),0.04865442880057031,0.1313847798966316,0.01208340759222955,0.24835164835164833,1.8902619355685009,1.0,0.005690956173270285,1.1556138162193936,0.4950596325560268,0.0719439728353141,0.13465901327528804,0.17016063155509709,1
frozenset({'85123A'}),frozenset({'21232'}),0.1313847798966316,0.04865442880057031,0.01208340759222955,0.09196961475854586,1.890261935568501,1.0,0.005690956173270285,1.0477023529850904,0.5422110711527085,0.0719439728353141,0.04553044368868505,0.17016063155509709,1
frozenset({'21240'}),frozenset({'21238'}),0.015148814828016397,0.01899839600784174,0.010336838353234717,0.6823529411764705,35.91634477430747,1.0,0.010049035170082597,3.088338382938275,0.9871110861507358,0.43413173652694603,0.6762012849613357,0.6132214987308244,1
frozenset({'21238'}),frozenset({'21240'}),0.01899839600784174,0.015148814828016397,0.010336838353234717,0.5440900562851783,35.916344774307476,1.0,0.010049035170082597,2.1601879905212646,0.9909846417536817,0.43413173652694603,0.5370773264234772,0.6132214987308244,1
frozenset({'21240'}),frozenset({'21239'}),0.015148814828016397,0.015077526287649261,0.010907146676171806,0.72,47.7531914893617,1.0,0.010678740022375658,3.5175802632583952,0.9941187115454218,0.5645756457564576,0.7157136653155761,0.7217021276595744,1
frozenset({'21239'}),frozenset({'21240'}),0.015077526287649261,0.015148814828016397,0.010907146676171806,0.7234042553191489,47.7531914893617,1.0,0.010678740022375658,3.5606158233140937,0.9940467573827446,0.5645756457564576,0.7191497062243475,0.7217021276595744,1
frozenset({'22111'}),frozenset({'21485'}),0.04088397790055249,0.033576902512921045,0.01382997683122438,0.3382737576285963,10.074596889883514,1.0,0.012457219490917111,1.460457566294703,0.9391360634709488,0.22810111699000585,0.31528308450817943,0.37508167711578433,1
frozenset({'21485'}),frozenset({'22111'}),0.033576902512921045,0.04088397790055249,0.01382997683122438,0.4118895966029724,10.074596889883514,1.0,0.012457219490917111,1.6308434888405767,0.9320353039455719,0.22810111699000585,0.3868203743383526,0.37508167711578433,1
frozenset({'22112'}),frozenset({'21485'}),0.04166815184459098,0.033576902512921045,0.01047941543396899,0.251497005988024,7.490178877912966,1.0,0.009080327961589568,1.2911412582427375,0.9041667995026621,0.16180517336268577,0.22549140644687096,0.2817994584080248,1
frozenset({'21485'}),frozenset({'22112'}),0.033576902512921045,0.04166815184459098,0.01047941543396899,0.3121019108280255,7.490178877912965,1.0,0.009080327961589568,1.3931305570407335,0.8965967827768441,0.16180517336268577,0.28219218583204103,0.2817994584080248,1
frozenset({'21535'}),frozenset({'21533'}),0.025129210479415433,0.022812332917483514,0.01208340759222955,0.48085106382978726,21.078557180851064,1.0,0.011510151676819609,1.8822877193802572,0.9771124880684667,0.33697813121272363,0.46873159203883574,0.5052692819148936,1
frozenset({'21533'}),frozenset({'21535'}),0.022812332917483514,0.025129210479415433,0.01208340759222955,0.5296875,21.078557180851064,1.0,0.011510151676819609,2.072814967751409,0.974795788753331,0.33697813121272363,0.517564271023766,0.5052692819148936,1
frozenset({'22352'}),frozenset({'21559'}),0.022028158973445018,0.026483692746391018,0.010693281055070397,0.4854368932038835,18.32965281135256,1.0,0.010109894061049023,1.891927917870221,0.9667390749717535,0.2827521206409048,0.471438636454121,0.44460269963020554,1
frozenset({'21559'}),frozenset({'22352'}),0.026483692746391018,0.022028158973445018,0.010693281055070397,0.4037685060565276,18.32965281135256,1.0,0.010109894061049023,1.6402552548142897,0.9711635910954892,0.2827521206409048,0.3903387920478143,0.44460269963020554,1
frozenset({'21669'}),frozenset({'21668'}),0.01668151844590982,0.015861700231687755,0.011156656567456782,0.6688034188034189,42.16467396523577,1.0,0.01089205932245839,2.9714627373649694,0.9928456369978405,0.5216666666666668,0.6634654079873205,0.6860871026601365,1
frozenset({'21668'}),frozenset({'21669'}),0.015861700231687755,0.01668151844590982,0.011156656567456782,0.703370786516854,42.16467396523577,1.0,0.01089205932245839,3.3149751840270474,0.9920185652973351,0.5216666666666668,0.698338616584998,0.6860871026601365,1
frozenset({'21733'}),frozenset({'85123A'}),0.04277312422028159,0.1313847798966316,0.03019069684548209,0.7058333333333334,5.372261032736481,1.0,0.02457095933430911,2.952799615082273,0.8502254334078441,0.2097053726169844,0.6613383465331639,0.4678108609151746,1
frozenset({'85123A'}),frozenset({'21733'}),0.1313847798966316,0.04277312422028159,0.03019069684548209,0.22978838849701574,5.372261032736481,1.0,0.02457095933430911,1.2428102374512302,0.9369610576620975,0.2097053726169844,0.19537193220196525,0.4678108609151746,1
frozenset({'21754'}),frozenset({'21755'}),0.05136339333452147,0.04081268936018535,0.021707360541792908,0.4226231783483692,10.355190627566373,1.0,0.019611082325146068,1.661284753163429,0.9523457844020264,0.3080424886191199,0.3980562344319397,0.47725045380300557,1
frozenset({'21755'}),frozenset({'21754'}),0.04081268936018535,0.05136339333452147,0.021707360541792908,0.5318777292576419,10.355190627566373,1.0,0.019611082325146068,2.026471855656666,0.9418703346739329,0.3080424886191199,0.5065315132758377,0.47725045380300557,1
frozenset({'84879'}),frozenset({'21754'}),0.0778470860809125,0.05136339333452147,0.010408126893601854,0.1336996336996337,2.6030140343117445,1.0,0.006409636391281594,1.0950435248189245,0.667817617758923,0.08760876087608763,0.08679428960108301,0.1681683456492617,1
frozenset({'21754'}),frozenset({'84879'}),0.05136339333452147,0.0778470860809125,0.010408126893601854,0.20263705759888967,2.6030140343117445,1.0,0.006409636391281594,1.1565033498323802,0.649173727701251,0.08760876087608763,0.13532459707536815,0.1681683456492617,1
frozenset({'21754'}),frozenset({'85123A'}),0.05136339333452147,0.1313847798966316,0.01618249866333987,0.31505898681471206,2.397986943865097,1.0,0.00943413053533965,1.2681606202319693,0.6145488661692746,0.09715386261502248,0.21145635336233523,0.21911386671175104,1
frozenset({'85123A'}),frozenset({'21754'}),0.1313847798966316,0.05136339333452147,0.01618249866333987,0.12316874660879003,2.3979869438650967,1.0,0.00943413053533965,1.081891872577028,0.6711643286236233,0.09715386261502248,0.07569321357592261,0.21911386671175104,1
frozenset({'21755'}),frozenset({'85123A'}),0.04081268936018535,0.1313847798966316,0.014828016396364285,0.3633187772925764,2.765303390380692,1.0,0.009465850187786732,1.364285908118459,0.6655384400994768,0.09422423556058891,0.26701581094600646,0.2380891227754255,1
frozenset({'85123A'}),frozenset({'21755'}),0.1313847798966316,0.04081268936018535,0.014828016396364285,0.11285946825827456,2.765303390380692,1.0,0.009465850187786732,1.0812123630025556,0.7349353450316763,0.09422423556058891,0.07511231445506847,0.2380891227754255,1
frozenset({'21790'}),frozenset({'21791'}),0.041953306006059524,0.030725360898235608,0.01668151844590982,0.3976210705182668,12.941135885603218,1.0,0.015392487977999525,1.6090779269714763,0.9631336720591874,0.2978994271164863,0.37852605940462525,0.4702722521964884,1
frozenset({'21791'}),frozenset({'21790'}),0.030725360898235608,0.041953306006059524,0.01668151844590982,0.54292343387471,12.94113588560322,1.0,0.015392487977999525,2.0960310919359815,0.9519768630753076,0.2978994271164863,0.5229078405147328,0.4702722521964884,1
frozenset({'21843'}),frozenset({'22423'}),0.03443236499732668,0.09349492069149884,0.010800213865621102,0.31366459627329196,3.3548838156489538,1.0,0.007580962630975303,1.3207902060513006,0.726957966570772,0.09220937309799149,0.24287748696316475,0.21459059016867038,1
frozenset({'22423'}),frozenset({'21843'}),0.09349492069149884,0.03443236499732668,0.010800213865621102,0.11551658406404881,3.3548838156489538,1.0,0.007580962630975303,1.0916740976775914,0.7743222851696935,0.09220937309799149,0.08397570105640259,0.21459059016867038,1
frozenset({'21900'}),frozenset({'21899'}),0.01967563714132953,0.015220103368383532,0.012297273213330956,0.625,41.06411007025761,1.0,0.011997807982201115,2.6260797243509773,0.9952296113151293,0.5441640378548894,0.6192042493122919,0.7164812646370022,1
frozenset({'21899'}),frozenset({'21900'}),0.015220103368383532,0.01967563714132953,0.012297273213330956,0.8079625292740046,41.064110070257605,1.0,0.011997807982201115,5.104859791959171,0.9907267988996671,0.5441640378548894,0.8041082339665563,0.7164812646370022,1
frozenset({'21899'}),frozenset({'21901'}),0.015220103368383532,0.017287471039030475,0.010800213865621102,0.7096018735362998,41.047176416620395,1.0,0.010537096769429122,3.384018144083339,0.9907165973583025,0.4975369458128079,0.7044933101944465,0.6671720707887685,1
frozenset({'21901'}),frozenset({'21899'}),0.017287471039030475,0.015220103368383532,0.010800213865621102,0.6247422680412371,41.04717641662039,1.0,0.010537096769429122,2.6242760981666704,0.9928008034753422,0.4975369458128079,0.618942534019723,0.6671720707887685,1
frozenset({'21900'}),frozenset({'21901'}),0.01967563714132953,0.017287471039030475,0.012831937266084477,0.6521739130434783,37.72523532048409,1.0,0.01249179525882927,2.825298520762787,0.9930310632779455,0.5317577548005908,0.6460551008500103,0.6972209771402959,1
frozenset({'21901'}),frozenset({'21900'}),0.017287471039030475,0.01967563714132953,0.012831937266084477,0.7422680412371134,37.72523532048409,1.0,0.01249179525882927,3.8036585278916415,0.9906178213033491,0.5317577548005908,0.7370952222269286,0.6972209771402959,1
frozenset({'21908'}),frozenset({'85152'}),0.022206380324362857,0.03756906077348066,0.010515059704152558,0.4735152487961477,12.603861769426873,1.0,0.009680786852187545,1.8280319363967121,0.9415680561116302,0.2134587554269175,0.4529636052359514,0.3767006984018689,1
frozenset({'85152'}),frozenset({'21908'}),0.03756906077348066,0.022206380324362857,0.010515059704152558,0.27988614800759015,12.603861769426873,1.0,0.009680786852187545,1.3578319830541787,0.9565977154643991,0.2134587554269175,0.26353185631207865,0.3767006984018689,1
frozenset({'21914'}),frozenset({'21915'}),0.024095526644091963,0.025984672963821065,0.012047763322045981,0.5,19.242112482853223,1.0,0.011421648942308215,1.9480306540723578,0.9714379634026079,0.316776007497657,0.48666105540510873,0.4818244170096022,1
frozenset({'21915'}),frozenset({'21914'}),0.025984672963821065,0.024095526644091963,0.012047763322045981,0.4636488340192044,19.242112482853223,1.0,0.011421648942308215,1.8195252201443912,0.9733221108102176,0.316776007497657,0.4504060790536097,0.4818244170096022,1
frozenset({'21929'}),frozenset({'21928'}),0.032436285867046874,0.03133131349135627,0.016004277312422027,0.4934065934065933,15.74803410468939,1.0,0.014988005871426333,1.9121225698977562,0.9678949270620822,0.3350746268656715,0.47702097358043777,0.5021071647351509,1
frozenset({'21928'}),frozenset({'21929'}),0.03133131349135627,0.032436285867046874,0.016004277312422027,0.5108077360637087,15.74803410468939,1.0,0.014988005871426333,1.9778802435415481,0.9667908373233819,0.3350746268656715,0.4944082164401306,0.5021071647351509,1
frozenset({'21931'}),frozenset({'21928'}),0.04826234182855106,0.03133131349135627,0.011940830511495278,0.24741506646971936,7.896734573160383,1.0,0.010428707949837948,1.2871220819751752,0.9176534838261411,0.17650158061116963,0.22307292058463266,0.3142649848844615,1
frozenset({'21928'}),frozenset({'21931'}),0.03133131349135627,0.04826234182855106,0.011940830511495278,0.3811149032992036,7.896734573160382,1.0,0.010428707949837948,1.5378261057586462,0.9016141327510228,0.17650158061116963,0.34973141875057706,0.3142649848844615,1
frozenset({'21928'}),frozenset({'22386'}),0.03133131349135627,0.04883265015148815,0.013045802887185884,0.4163822525597269,8.526718317929298,1.0,0.011515811816675882,1.6297779737170406,0.9112729650559558,0.19437068507700475,0.38641949018411614,0.34176776861562985,1
frozenset({'22386'}),frozenset({'21928'}),0.04883265015148815,0.03133131349135627,0.013045802887185884,0.2671532846715328,8.526718317929298,1.0,0.011515811816675882,1.32178894473789,0.928040251015951,0.19437068507700475,0.24344956584706556,0.34176776861562985,1
frozenset({'22411'}),frozenset({'21928'}),0.047798966316164676,0.03133131349135627,0.013972553911958653,0.2923191648023863,9.32993648297036,1.0,0.01247494951374412,1.3687931597556282,0.9376361741072861,0.21444201312910285,0.26942942922177465,0.3691402422419212,1
frozenset({'21928'}),frozenset({'22411'}),0.03133131349135627,0.047798966316164676,0.013972553911958653,0.4459613196814562,9.32993648297036,1.0,0.01247494951374412,1.7186544324601465,0.9216960831285709,0.21444201312910285,0.4181494655859569,0.3691402422419212,1
frozenset({'85099B'}),frozenset({'21928'}),0.09003742648369274,0.03133131349135627,0.01778649082160043,0.19754552652414886,6.305050906296923,1.0,0.014965499986484908,1.2071322654764844,0.9246501149896644,0.1717136958017894,0.1715903645361715,0.38261804198789917,1
frozenset({'21928'}),frozenset({'85099B'}),0.03133131349135627,0.09003742648369274,0.01778649082160043,0.5676905574516495,6.305050906296923,1.0,0.014965499986484908,2.1048871108443,0.8686117451269924,0.1717136958017894,0.5249151392262145,0.38261804198789917,1
frozenset({'85099C'}),frozenset({'21928'}),0.038887898770272676,0.03133131349135627,0.010194261272500445,0.2621448212648946,8.36686343638978,1.0,0.008975852325108905,1.3128168161253793,0.9161063495175644,0.16983372921615203,0.23827910511431477,0.2937572798019581,1
frozenset({'21928'}),frozenset({'85099C'}),0.03133131349135627,0.038887898770272676,0.010194261272500445,0.32536973833902155,8.36686343638978,1.0,0.008975852325108905,1.4246501466794776,0.908959803075935,0.16983372921615203,0.29807328323324617,0.2937572798019581,1
frozenset({'85099F'}),frozenset({'21928'}),0.04181072892532525,0.03133131349135627,0.01243985029406523,0.2975277067348679,9.496177261031534,1.0,0.011129865238803747,1.3789421957216492,0.9337345917390425,0.20493247210804466,0.27480643996345006,0.3472849000113475,1
frozenset({'21928'}),frozenset({'85099F'}),0.03133131349135627,0.04181072892532525,0.01243985029406523,0.397042093287827,9.496177261031532,1.0,0.011129865238803747,1.5891478665559227,0.923633106238186,0.20493247210804466,0.370731936879324,0.3472849000113475,1
frozenset({'21929'}),frozenset({'21931'}),0.032436285867046874,0.04826234182855106,0.01172696489039387,0.36153846153846153,7.491108964890353,1.0,0.010161513774229853,1.4906734405094986,0.8955569577093857,0.17002583979328167,0.32916226128090853,0.30226110669242134,1
frozenset({'21931'}),frozenset({'21929'}),0.04826234182855106,0.032436285867046874,0.01172696489039387,0.2429837518463811,7.491108964890353,1.0,0.010161513774229853,1.2781280672546522,0.9104488077982575,0.17002583979328167,0.21760578957635737,0.30226110669242134,1
frozenset({'21929'}),frozenset({'22386'}),0.032436285867046874,0.04883265015148815,0.01315273569773659,0.4054945054945055,8.303757920911206,1.0,0.01156878589777743,1.5999302927211567,0.909059097958819,0.19309262166405025,0.37497276940784535,0.3374187855939681,1
frozenset({'22386'}),frozenset({'21929'}),0.04883265015148815,0.032436285867046874,0.01315273569773659,0.2693430656934307,8.303757920911206,1.0,0.01156878589777743,1.324238050311834,0.9247295939326267,0.19309262166405025,0.244848764340733,0.3374187855939681,1
frozenset({'22411'}),frozenset({'21929'}),0.047798966316164676,0.032436285867046874,0.013936909641775085,0.2915734526472782,8.98911342199933,1.0,0.012386488706194623,1.365792569107674,0.9333683670564032,0.21021505376344088,0.26782439543265385,0.36062189115880394,1
frozenset({'21929'}),frozenset({'22411'}),0.032436285867046874,0.047798966316164676,0.013936909641775085,0.42967032967032964,8.989113421999328,1.0,0.012386488706194623,1.6695625060737769,0.9185486298598178,0.21021505376344088,0.401040693976982,0.36062189115880394,1
frozenset({'21929'}),frozenset({'85099B'}),0.032436285867046874,0.09003742648369274,0.017893423632151132,0.5516483516483516,6.126878268208434,1.0,0.014972943927992857,2.0295733870094104,0.8648368397839844,0.17109747784594412,0.5072856165730935,0.3751907633142787,1
frozenset({'85099B'}),frozenset({'21929'}),0.09003742648369274,0.032436285867046874,0.017893423632151132,0.19873317498020587,6.126878268208435,1.0,0.014972943927992857,1.2075424614129644,0.9195814961783169,0.17109747784594412,0.1718717710101188,0.3751907633142787,1
frozenset({'21929'}),frozenset({'85099F'}),0.032436285867046874,0.04181072892532525,0.011976474781678846,0.36923076923076925,8.831005311823727,1.0,0.010620290025947391,1.5190805517037527,0.9164901455148278,0.19232970807097885,0.3417070616311745,0.32783789100924654,1
frozenset({'85099F'}),frozenset({'21929'}),0.04181072892532525,0.032436285867046874,0.011976474781678846,0.28644501278772383,8.831005311823727,1.0,0.010620290025947391,1.3559763879067552,0.9254566252510975,0.19232970807097885,0.2625240314518177,0.32783789100924654,1
frozenset({'21930'}),frozenset({'21931'}),0.026554981286758154,0.04826234182855106,0.012653715915166636,0.47651006711409394,9.873330821924597,1.0,0.011372110331054338,1.8180629624044344,0.923233505758093,0.20355504587155962,0.4499640437768588,0.369348091164137,1
frozenset({'21931'}),frozenset({'21930'}),0.04826234182855106,0.026554981286758154,0.012653715915166636,0.26218611521418017,9.873330821924597,1.0,0.011372110331054338,1.3193639192569866,0.9442907397570699,0.20355504587155962,0.24205900631028285,0.369348091164137,1
frozenset({'21930'}),frozenset({'22386'}),0.026554981286758154,0.04883265015148815,0.012332917483514526,0.4644295302013423,9.51063537941508,1.0,0.01103616737255895,1.775989161997848,0.9192656356159107,0.19559072922555118,0.4369335008356252,0.3584921373634449,1
frozenset({'22386'}),frozenset({'21930'}),0.04883265015148815,0.026554981286758154,0.012332917483514526,0.2525547445255475,9.51063537941508,1.0,0.01103616737255895,1.302362964489396,0.9407961217414473,0.19559072922555118,0.23216489775409135,0.3584921373634449,1
frozenset({'21930'}),frozenset({'85099B'}),0.026554981286758154,0.09003742648369274,0.014257708073427196,0.5369127516778524,5.96321743797393,1.0,0.011866765898044872,1.9649916442598518,0.8550100695715855,0.13932427725531174,0.49109198356074063,0.34763293957606,1
frozenset({'85099B'}),frozenset({'21930'}),0.09003742648369274,0.026554981286758154,0.014257708073427196,0.1583531274742676,5.96321743797393,1.0,0.011866765898044872,1.1565955396376522,0.9146588193818794,0.13932427725531174,0.1353935185386517,0.34763293957606,1
frozenset({'21931'}),frozenset({'22355'}),0.04826234182855106,0.033469969702370345,0.010408126893601854,0.21565731166912852,6.443307645236848,1.0,0.008792787774834809,1.2322802834491435,0.8876397836415751,0.14592703648175911,0.18849630767360234,0.26331321387503287,1
frozenset({'22355'}),frozenset({'21931'}),0.033469969702370345,0.04826234182855106,0.010408126893601854,0.3109691160809372,6.443307645236849,1.0,0.008792787774834809,1.3812699552132774,0.8740547965412929,0.14592703648175911,0.276028558917295,0.26331321387503287,1
frozenset({'21931'}),frozenset({'22382'}),0.04826234182855106,0.055391195865264656,0.010586348244519693,0.21935007385524372,3.9600169382296415,1.0,0.007913039415378065,1.210028685712802,0.7853801109858934,0.11374952125622367,0.1735733112716072,0.2052348824874674,1
frozenset({'22382'}),frozenset({'21931'}),0.055391195865264656,0.04826234182855106,0.010586348244519693,0.19111969111969113,3.9600169382296415,1.0,0.007913039415378065,1.176611233729858,0.7913072843830172,0.11374952125622367,0.15010160422317273,0.2052348824874674,1
frozenset({'21931'}),frozenset({'22383'}),0.04826234182855106,0.05966850828729282,0.016574585635359115,0.3434268833087149,5.755580173970129,1.0,0.013694843691998058,1.432180922136114,0.8681547507583987,0.18142801404603978,0.3017641943529812,0.3106023305432464,1
frozenset({'22383'}),frozenset({'21931'}),0.05966850828729282,0.04826234182855106,0.016574585635359115,0.2777777777777778,5.75558017397013,1.0,0.013694843691998058,1.3177906036220062,0.8786854175353475,0.18142801404603978,0.24115409743288851,0.3106023305432464,1
frozenset({'21931'}),frozenset({'22384'}),0.04826234182855106,0.054357512029941185,0.011370522188558189,0.23559822747415066,4.334234932319539,1.0,0.008747101362019592,1.2371013803975455,0.8082886778570396,0.12460937500000001,0.1916588116014812,0.22238927767150157,1
frozenset({'22384'}),frozenset({'21931'}),0.054357512029941185,0.04826234182855106,0.011370522188558189,0.20918032786885246,4.334234932319539,1.0,0.008747101362019592,1.2034825279531174,0.8134985294934344,0.12460937500000001,0.1690780906468168,0.22238927767150157,1
frozenset({'22385'}),frozenset({'21931'}),0.02748173231153092,0.04826234182855106,0.012974514346818749,0.4721141374837873,9.7822467703897,1.0,0.011648181587958906,1.8029231804672903,0.9231435805068704,0.2067007382169222,0.4453451978243381,0.37047361231648746,1
frozenset({'21931'}),frozenset({'22385'}),0.04826234182855106,0.02748173231153092,0.012974514346818749,0.2688330871491876,9.7822467703897,1.0,0.011648181587958906,1.3300906408587747,0.9432998558312217,0.2067007382169222,0.24817153862961655,0.37047361231648746,1
frozenset({'21931'}),frozenset({'22386'}),0.04826234182855106,0.04883265015148815,0.017857779361967564,0.3700147710487445,7.577200293264618,1.0,0.015501001307962397,1.5098248437220223,0.9120424369791558,0.2253711201079622,0.337671515899289,0.3678541008528394,1
frozenset({'22386'}),frozenset({'21931'}),0.04883265015148815,0.04826234182855106,0.017857779361967564,0.3656934306569343,7.577200293264617,1.0,0.015501001307962397,1.5004379651264501,0.91258928648231,0.2253711201079622,0.33352792768361833,0.3678541008528394,1
frozenset({'22411'}),frozenset({'21931'}),0.047798966316164676,0.04826234182855106,0.016289431473890573,0.3407904548844146,7.0612084281995955,1.0,0.013982541422488434,1.4437558819094038,0.9014705407748074,0.20420017873100985,0.30736212920048883,0.33915445934767263,1
frozenset({'21931'}),frozenset({'22411'}),0.04826234182855106,0.047798966316164676,0.016289431473890573,0.3375184638109306,7.0612084281995955,1.0,0.013982541422488434,1.4373246372440502,0.9019094425773643,0.20420017873100985,0.3042629520931218,0.33915445934767263,1
frozenset({'21931'}),frozenset({'85099B'}),0.04826234182855106,0.09003742648369274,0.02676884690785956,0.5546528803545051,6.160248043683944,1.0,0.022423429853540545,2.0432658781775785,0.8801468209547052,0.24001278363694473,0.5105874322670547,0.42598043859372126,1
frozenset({'85099B'}),frozenset({'21931'}),0.09003742648369274,0.04826234182855106,0.02676884690785956,0.29730799683293746,6.160248043683944,1.0,0.022423429853540545,1.3544165208682142,0.9205531069102427,0.24001278363694473,0.2616746882569215,0.42598043859372126,1
frozenset({'85099C'}),frozenset({'21931'}),0.038887898770272676,0.04826234182855106,0.015220103368383532,0.39138405132905596,8.10951223045544,1.0,0.013343282304938541,1.5637737726883296,0.9121600072540123,0.21159563924677902,0.36052131231177353,0.35337297101164766,1
frozenset({'21931'}),frozenset({'85099C'}),0.04826234182855106,0.038887898770272676,0.015220103368383532,0.3153618906942393,8.10951223045544,1.0,0.013343282304938541,1.40382501085766,0.9211446176396834,0.21159563924677902,0.2876605045032964,0.35337297101164766,1
frozenset({'21931'}),frozenset({'85099F'}),0.04826234182855106,0.04181072892532525,0.016039921582605598,0.3323485967503693,7.948883104715781,1.0,0.014022037891110664,1.435164018844148,0.9185263972635233,0.21665864227250847,0.30321553016262226,0.3579901551526783,1
frozenset({'85099F'}),frozenset({'21931'}),0.04181072892532525,0.04826234182855106,0.016039921582605598,0.38363171355498726,7.948883104715781,1.0,0.014022037891110664,1.5441054952076205,0.9123418396448677,0.21665864227250847,0.35237585572769436,0.3579901551526783,1
frozenset({'21975'}),frozenset({'21977'}),0.03108180360007129,0.0438780965959722,0.014293352343610765,0.4598623853211009,10.480454281221352,1.0,0.0129295419628698,1.7701450101238052,0.9336023330556367,0.23560517038777912,0.4350745310238401,0.39280690346477465,1
frozenset({'21977'}),frozenset({'21975'}),0.0438780965959722,0.03108180360007129,0.014293352343610765,0.3257514216084484,10.480454281221352,1.0,0.0129295419628698,1.4370340961064003,0.9460972345456073,0.23560517038777912,0.30412228720983775,0.39280690346477465,1
frozenset({'21975'}),frozenset({'22417'}),0.03108180360007129,0.025663874532168954,0.011655676350026734,0.375,14.611979166666666,1.0,0.010857996842200986,1.5589378007485295,0.9614464922929772,0.258498023715415,0.358537589171392,0.4145833333333333,1
frozenset({'22417'}),frozenset({'21975'}),0.025663874532168954,0.03108180360007129,0.011655676350026734,0.45416666666666666,14.611979166666666,1.0,0.010857996842200986,1.7751173063815486,0.9561002377903787,0.258498023715415,0.4366569485830605,0.4145833333333333,1
frozenset({'84991'}),frozenset({'21975'}),0.048547495990019604,0.03108180360007129,0.01650329709499198,0.3399412628487518,10.93698638672217,1.0,0.014994353359354942,1.4679272341453868,0.9549264216057486,0.26143421795595706,0.3187673225626948,0.43545228280052267,1
frozenset({'21975'}),frozenset({'84991'}),0.03108180360007129,0.048547495990019604,0.01650329709499198,0.5309633027522935,10.93698638672217,1.0,0.014994353359354942,2.0285246540261683,0.9377129445580784,0.26143421795595706,0.5070308867012173,0.43545228280052267,1
frozenset({'21975'}),frozenset({'84992'}),0.03108180360007129,0.03143824630190697,0.011976474781678846,0.3853211009174312,12.25644386194845,1.0,0.010999317384592306,1.5757198679565991,0.9478718316594931,0.23695345557122707,0.36536942870638256,0.38313674093490613,1
frozenset({'84992'}),frozenset({'21975'}),0.03143824630190697,0.03108180360007129,0.011976474781678846,0.380952380952381,12.25644386194845,1.0,0.010999317384592306,1.565175548030654,0.9482206602141833,0.23695345557122707,0.36109403110837834,0.38313674093490613,1
frozenset({'21977'}),frozenset({'22417'}),0.0438780965959722,0.025663874532168954,0.010051684191766174,0.22908204711616573,8.926245599783375,1.0,0.008925602226016753,1.263864879294942,0.9287213419548069,0.16896345116836428,0.2087761782273287,0.3103743568914162,1
frozenset({'22417'}),frozenset({'21977'}),0.025663874532168954,0.0438780965959722,0.010051684191766174,0.39166666666666666,8.926245599783373,1.0,0.008925602226016753,1.5717072384723743,0.9113598418363177,0.16896345116836428,0.3637491922656328,0.3103743568914162,1
frozenset({'84991'}),frozenset({'21977'}),0.048547495990019604,0.0438780965959722,0.02042416681518446,0.42070484581497797,9.588037733013165,1.0,0.018293995096641806,1.6504918028343296,0.941406290607397,0.2836633663366336,0.3941199839449451,0.4430900346052956,1
frozenset({'21977'}),frozenset({'84991'}),0.0438780965959722,0.048547495990019604,0.02042416681518446,0.46547522339561326,9.588037733013165,1.0,0.018293995096641806,1.7799970097815891,0.9368087576492412,0.2836633663366336,0.4382013034265137,0.4430900346052956,1
frozenset({'21977'}),frozenset({'84992'}),0.0438780965959722,0.03143824630190697,0.013010158617002316,0.29650690495532084,9.43140727723529,1.0,0.011630708208959277,1.3767892826817003,0.9349971810155698,0.20881006864988558,0.27367244023558407,0.3551695522509031,1
frozenset({'84992'}),frozenset({'21977'}),0.03143824630190697,0.0438780965959722,0.013010158617002316,0.41383219954648526,9.43140727723529,1.0,0.011630708208959277,1.6311402684765042,0.9229884217260385,0.20881006864988558,0.3869319399894365,0.3551695522509031,1
