antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'22111'}),frozenset({'21485'}),0.03941139873948443,0.0331358705942817,0.013741242662771512,0.3486616334934798,10.522181166220777,1.0,0.01243531165420032,1.484426803523848,0.9420918270057986,0.2336706531738731,0.326339299704019,0.3816777555222501
frozenset({'21485'}),frozenset({'22111'}),0.0331358705942817,0.03941139873948443,0.013741242662771512,0.4146938775510204,10.522181166220777,1.0,0.01243531165420032,1.6411729937853996,0.9359770859621174,0.2336706531738731,0.3906797127501598,0.3816777555222501
frozenset({'21531'}),frozenset({'21535'}),0.016554410452000325,0.025859503908680245,0.011036273634666883,0.6666666666666666,25.780334728033473,1.0,0.010608184792877484,2.922421488273959,0.9773908738344749,0.35172413793103446,0.6578180101629967,0.5467224546722455
frozenset({'21535'}),frozenset({'21531'}),0.025859503908680245,0.016554410452000325,0.011036273634666883,0.42677824267782427,25.780334728033473,1.0,0.010608184792877484,1.7156459554888461,0.9867270152444951,0.35172413793103446,0.4171291595444202,0.5467224546722455
frozenset({'21535'}),frozenset({'21533'}),0.025859503908680245,0.022856988287484108,0.011820714652817225,0.4571129707112971,19.99882770914313,1.0,0.01122964427485637,1.799901193058122,0.97521566233297,0.3203812316715543,0.4444139468006295,0.4871363670124533
frozenset({'21533'}),frozenset({'21535'}),0.022856988287484108,0.025859503908680245,0.011820714652817225,0.5171597633136095,19.998827709143125,1.0,0.01122964427485637,2.0175213705812873,0.9722190689734594,0.3203812316715543,0.5043423011118437,0.4871363670124533
frozenset({'22352'}),frozenset({'21559'}),0.022613541074954693,0.025724255457275014,0.010089534474830263,0.4461722488038277,17.344418365960784,1.0,0.009507817967424547,1.7591674350706656,0.9641473498748926,0.26379066478076374,0.43154927719553293,0.4191954829718402
frozenset({'21559'}),frozenset({'22352'}),0.025724255457275014,0.022613541074954693,0.010089534474830263,0.39221871713985273,17.344418365960784,1.0,0.009507817967424547,1.6081220111379204,0.9672257258323474,0.26379066478076374,0.3781566367017191,0.4191954829718402
frozenset({'21669'}),frozenset({'21668'}),0.017284752089588573,0.01660850983256242,0.010819876112418513,0.6259780907668232,37.69020201556789,1.0,0.010532802137385177,2.6292349883556176,0.9905900082576383,0.46893317702227433,0.6196612305751255,0.6387219444062129
frozenset({'21668'}),frozenset({'21669'}),0.01660850983256242,0.017284752089588573,0.010819876112418513,0.6514657980456026,37.69020201556789,1.0,0.010532802137385177,2.8195661785840773,0.9899088158437629,0.46893317702227433,0.6453355102655624,0.6387219444062129
frozenset({'21733'}),frozenset({'85123A'}),0.04411804484838649,0.13240823392572154,0.031242392274608455,0.7081545064377682,5.348266383758499,1.0,0.02540079987197782,2.9727776690486305,0.8505480408247966,0.21504375349097002,0.6636142654018162,0.47205478130877176
frozenset({'85123A'}),frozenset({'21733'}),0.13240823392572154,0.04411804484838649,0.031242392274608455,0.2359550561797753,5.348266383758499,1.0,0.02540079987197782,1.251080794242553,0.9371037808401405,0.21504375349097002,0.20069111075641272,0.47205478130877176
frozenset({'21754'}),frozenset({'21755'}),0.049527982904595744,0.04016879006735373,0.021261056560902377,0.42927362097214633,10.686745113615675,1.0,0.019271577413148187,1.681771239604474,0.9536589429942313,0.31067193675889326,0.4053888088636929,0.47928327513253777
frozenset({'21755'}),frozenset({'21754'}),0.04016879006735373,0.049527982904595744,0.021261056560902377,0.5292929292929293,10.686745113615675,1.0,0.019271577413148187,2.019243126447318,0.9443599351519361,0.31067193675889326,0.5047649354838153,0.47928327513253777
frozenset({'85123A'}),frozenset({'21754'}),0.13240823392572154,0.049527982904595744,0.015959317265817306,0.12053115423901942,2.4335970732180825,1.0,0.009401404519516456,1.0807341518425095,0.6789894238218189,0.09615384615384616,0.07470306338045161,0.22137972239531528
frozenset({'21754'}),frozenset({'85123A'}),0.049527982904595744,0.13240823392572154,0.015959317265817306,0.3222282905516111,2.433597073218082,1.0,0.009401404519516456,1.2800648861257082,0.6197821953344248,0.09615384615384616,0.21878960134072806,0.22137972239531528
frozenset({'85123A'}),frozenset({'21755'}),0.13240823392572154,0.04016879006735373,0.014687981822608132,0.11092951991828398,2.7615847958646738,1.0,0.00936930327085676,1.0795895617234155,0.7352410534065389,0.09302724002055851,0.07372205562673431,0.23829304278742483
frozenset({'21755'}),frozenset({'85123A'}),0.04016879006735373,0.13240823392572154,0.014687981822608132,0.3656565656565657,2.7615847958646738,1.0,0.00936930327085676,1.367700395562955,0.6645846451065643,0.09302724002055851,0.2688457185183506,0.23829304278742483
frozenset({'21790'}),frozenset({'21791'}),0.0400335416159485,0.028402174795098597,0.015526522221320565,0.3878378378378378,13.655216216216216,1.0,0.014389482574677542,1.5871575952574548,0.9654169722119323,0.2934560327198364,0.3699428443728118,0.4672522522522522
frozenset({'21791'}),frozenset({'21790'}),0.028402174795098597,0.0400335416159485,0.015526522221320565,0.5466666666666666,13.655216216216214,1.0,0.014389482574677542,2.1175730699648194,0.9538595987312918,0.2934560327198364,0.5277612781425229,0.4672522522522522
frozenset({'21843'}),frozenset({'22423'}),0.034596553869458195,0.08972382266223052,0.010387081067921772,0.3002345582486317,3.346207833552507,1.0,0.007282946003814199,1.3008304254916279,0.7262810690436162,0.09116809116809117,0.23126029311463409,0.208000908910267
frozenset({'22423'}),frozenset({'21843'}),0.08972382266223052,0.034596553869458195,0.010387081067921772,0.11576725957190231,3.346207833552507,1.0,0.007282946003814199,1.0917978966297333,0.7702654033687943,0.09116809116809117,0.08407956904213103,0.208000908910267
frozenset({'21900'}),frozenset({'21899'}),0.017690497443804267,0.014146988016987206,0.01106332332494793,0.625382262996942,44.20603610082973,1.0,0.010813056069595888,2.6316239585179204,0.9949803522357852,0.5325520833333334,0.6200064994988188,0.7037045158196946
frozenset({'21899'}),frozenset({'21900'}),0.014146988016987206,0.017690497443804267,0.01106332332494793,0.7820267686424474,44.20603610082972,1.0,0.010813056069595888,4.506560261727107,0.9914040358734167,0.5325520833333334,0.7781012697216753,0.7037045158196946
frozenset({'21900'}),frozenset({'21901'}),0.017690497443804267,0.015553571911601612,0.011252671156915254,0.6360856269113151,40.896433984842446,1.0,0.01097752073277104,2.705159512478205,0.9931167190925555,0.5116851168511686,0.6303360317987693,0.6797819438904402
frozenset({'21901'}),frozenset({'21900'}),0.015553571911601612,0.017690497443804267,0.011252671156915254,0.7234782608695652,40.896433984842446,1.0,0.01097752073277104,3.552377131885614,0.9909609730682571,0.5116851168511686,0.7184983567695706,0.6797819438904402
frozenset({'21914'}),frozenset({'21915'}),0.02204549757905272,0.023911926208444914,0.01106332332494793,0.501840490797546,20.98703744829692,1.0,0.01053617301360917,1.9593886210347717,0.9738198845931145,0.3170542635658915,0.48963672174849604,0.4822550870277323
frozenset({'21915'}),frozenset({'21914'}),0.023911926208444914,0.02204549757905272,0.01106332332494793,0.4626696832579186,20.987037448296924,1.0,0.01053617301360917,1.8200248002949841,0.9756819761003039,0.3170542635658915,0.4505569375549591,0.4822550870277323
frozenset({'21929'}),frozenset({'21928'}),0.03321701966512484,0.03170223700938624,0.015797019124131027,0.47557003257328984,15.001150626452176,1.0,0.014743965293961795,1.8463814486839654,0.9654063691865333,0.3215859030837004,0.45840010431605865,0.48693177396582576
frozenset({'21928'}),frozenset({'21929'}),0.03170223700938624,0.03321701966512484,0.015797019124131027,0.49829351535836175,15.001150626452178,1.0,0.014743965293961795,1.926989205701486,0.9638961097604797,0.3215859030837004,0.4810557334513101,0.48693177396582576
frozenset({'21931'}),frozenset({'21928'}),0.046363169141713324,0.03170223700938624,0.011225621466634207,0.24212368728121356,7.637432248378143,1.0,0.009755805289997348,1.277646163022257,0.9113175094364124,0.1679481991096722,0.2173106851160484,0.29810962521057266
frozenset({'21928'}),frozenset({'21931'}),0.03170223700938624,0.046363169141713324,0.011225621466634207,0.35409556313993173,7.637432248378143,1.0,0.009755805289997348,1.4764364144860131,0.8975193115395347,0.1679481991096722,0.3226934867031665,0.29810962521057266
frozenset({'21928'}),frozenset({'22386'}),0.03170223700938624,0.04779680272660878,0.01257810598068652,0.39675767918088733,8.300925094305729,1.0,0.011062840412356691,1.5784754557346738,0.9083275134787832,0.1879547291835085,0.3664773206533215,0.3299577869588647
frozenset({'22386'}),frozenset({'21928'}),0.04779680272660878,0.03170223700938624,0.01257810598068652,0.2631578947368421,8.300925094305729,1.0,0.011062840412356691,1.3141183926301185,0.9236804727004149,0.1879547291835085,0.23903355617862712,0.3299577869588647
frozenset({'22411'}),frozenset({'21928'}),0.045443479672157755,0.03170223700938624,0.01295680164462117,0.2851190476190476,8.99365705753291,1.0,0.011516141681523198,1.3544881280801258,0.9311240422136783,0.2018541930046355,0.26171372102211277,0.3469110596457013
frozenset({'21928'}),frozenset({'22411'}),0.03170223700938624,0.045443479672157755,0.01295680164462117,0.408703071672355,8.99365705753291,1.0,0.011516141681523198,1.614343783296149,0.9179103367790177,0.2018541930046355,0.38055325616070984,0.3469110596457013
frozenset({'85099B'}),frozenset({'21928'}),0.08818199031621088,0.03170223700938624,0.017501149611836943,0.19846625766871165,6.260323446889591,1.0,0.014705583254873023,1.208056145177727,0.9215258258896732,0.17093791281373844,0.17222390367222395,0.3752570196193387
frozenset({'21928'}),frozenset({'85099B'}),0.03170223700938624,0.08818199031621088,0.017501149611836943,0.5520477815699658,6.260323446889591,1.0,0.014705583254873023,2.0355251568560013,0.8677742287039414,0.17093791281373844,0.5087262878418246,0.3752570196193387
frozenset({'85099C'}),frozenset({'21928'}),0.03919500121723606,0.03170223700938624,0.01011658416511131,0.2581090407177364,8.141666490011943,1.0,0.00887401494693931,1.3051753103008368,0.9129584296863709,0.16644414775255897,0.23381940180165925,0.28861083435204227
frozenset({'21928'}),frozenset({'85099C'}),0.03170223700938624,0.03919500121723606,0.01011658416511131,0.31911262798634815,8.141666490011943,1.0,0.00887401494693931,1.4111070909441095,0.905893885589851,0.16644414775255897,0.29133656373950745,0.28861083435204227
frozenset({'85099F'}),frozenset({'21928'}),0.04095323108550407,0.03170223700938624,0.012118261245908734,0.29590488771466317,9.333880370241793,1.0,0.01081995220773592,1.3752371605701588,0.9309904909644016,0.2001787310098302,0.27285269139658025,0.3390787237208128
frozenset({'21928'}),frozenset({'85099F'}),0.03170223700938624,0.04095323108550407,0.012118261245908734,0.3822525597269624,9.333880370241793,1.0,0.01081995220773592,1.5524900734361726,0.9220959258357643,0.2001787310098302,0.35587349825260395,0.3390787237208128
frozenset({'21929'}),frozenset({'21931'}),0.03321701966512484,0.046363169141713324,0.011387919608320484,0.3428338762214983,7.394530670964161,1.0,0.009847873307202683,1.4511351032143442,0.8944767651089146,0.16699722332407774,0.31088428790334904,0.2942290734666418
frozenset({'21931'}),frozenset({'21929'}),0.046363169141713324,0.03321701966512484,0.011387919608320484,0.2456242707117853,7.394530670964161,1.0,0.009847873307202683,1.2815669205676536,0.9068073765921917,0.16699722332407774,0.21970520309851405,0.2942290734666418
frozenset({'21929'}),frozenset({'22386'}),0.03321701966512484,0.04779680272660878,0.012632205361248613,0.38029315960912047,7.956456037119171,1.0,0.011044538025148758,1.5365381422493092,0.9043559100876056,0.1847310126582278,0.3491863478663023,0.32229145812940463
frozenset({'22386'}),frozenset({'21929'}),0.04779680272660878,0.03321701966512484,0.012632205361248613,0.26428975664968873,7.956456037119171,1.0,0.011044538025148758,1.314081174039788,0.9182030731901915,0.1847310126582278,0.23901200340176107,0.32229145812940463
frozenset({'22411'}),frozenset({'21929'}),0.045443479672157755,0.03321701966512484,0.01295680164462117,0.2851190476190476,8.58352285946952,1.0,0.011447304686699404,1.3523691981370445,0.9255583082511473,0.19720049403046522,0.2605569533988576,0.33759209709942606
frozenset({'21929'}),frozenset({'22411'}),0.03321701966512484,0.045443479672157755,0.01295680164462117,0.3900651465798045,8.58352285946952,1.0,0.011447304686699404,1.5650138944760883,0.9138531977245946,0.19720049403046522,0.3610280371761397,0.33759209709942606
frozenset({'21929'}),frozenset({'85099B'}),0.03321701966512484,0.08818199031621088,0.017636398063242176,0.5309446254071661,6.021009771986971,1.0,0.014707255156798752,1.9439453400897448,0.8625668000335748,0.1699687174139729,0.4855822438125582,0.36547231270358305
frozenset({'85099B'}),frozenset({'21929'}),0.08818199031621088,0.03321701966512484,0.017636398063242176,0.2,6.021009771986971,1.0,0.014707255156798752,1.208478725418594,0.9145628763831617,0.1699687174139729,0.172513360006715,0.36547231270358305
frozenset({'21929'}),frozenset({'85099F'}),0.03321701966512484,0.04095323108550407,0.01201006248478455,0.36156351791530944,8.82869332484219,1.0,0.010649718202466959,1.5021803982487256,0.9171995923625704,0.1932114882506527,0.3343009926332273,0.3274131988519744
frozenset({'85099F'}),frozenset({'21929'}),0.04095323108550407,0.03321701966512484,0.01201006248478455,0.2932628797886394,8.82869332484219,1.0,0.010649718202466959,1.3679527403990666,0.9245982408864936,0.1932114882506527,0.26898059379721356,0.3274131988519744
frozenset({'21930'}),frozenset({'21931'}),0.026968541210203142,0.046363169141713324,0.01244285752928129,0.4613841524573722,9.951523180978176,1.0,0.011192510491647377,1.7705324401596125,0.9244437702754317,0.2043536206130609,0.43519814869370566,0.364881107733937
frozenset({'21931'}),frozenset({'21930'}),0.046363169141713324,0.026968541210203142,0.01244285752928129,0.26837806301050177,9.951523180978175,1.0,0.011192510491647377,1.3299648487764848,0.9432446831470097,0.2043536206130609,0.2481004284286456,0.364881107733937
frozenset({'21930'}),frozenset({'22386'}),0.026968541210203142,0.04779680272660878,0.011739565581974086,0.4353059177532598,9.10742754579528,1.0,0.010450555537925586,1.6862283973029681,0.9148722816158599,0.18626609442060088,0.4069605270558565,0.34045997642048953
frozenset({'22386'}),frozenset({'21930'}),0.04779680272660878,0.026968541210203142,0.011739565581974086,0.24561403508771928,9.10742754579528,1.0,0.010450555537925586,1.2898323988608935,0.9348839757481312,0.18626609442060088,0.22470547267757962,0.34045997642048953
frozenset({'21930'}),frozenset({'85099B'}),0.026968541210203142,0.08818199031621088,0.013795342043333604,0.5115346038114343,5.800896554694759,1.0,0.011417202403493136,1.8666992929255397,0.850550973197018,0.13610888710968774,0.4642950775254358,0.3339881608014227
frozenset({'85099B'}),frozenset({'21930'}),0.08818199031621088,0.026968541210203142,0.013795342043333604,0.15644171779141106,5.80089655469476,1.0,0.011417202403493136,1.153484565692632,0.9076513574369792,0.13610888710968774,0.13306165531609793,0.3339881608014227
frozenset({'21931'}),frozenset({'22383'}),0.046363169141713324,0.05420757932321675,0.015012578105980686,0.323803967327888,5.973407618834677,1.0,0.012499342937055546,1.3986956074547081,0.8730696431788476,0.17546632943408155,0.2850481586770969,0.3003750375561596
frozenset({'22383'}),frozenset({'21931'}),0.05420757932321675,0.046363169141713324,0.015012578105980686,0.27694610778443113,5.973407618834676,1.0,0.012499342937055546,1.318901455514152,0.8803108900406198,0.17546632943408155,0.24179323950312395,0.3003750375561596
frozenset({'21931'}),frozenset({'22384'}),0.046363169141713324,0.04990667856853039,0.010278882306797587,0.22170361726954493,4.442363700183093,1.0,0.007965050527023693,1.2207345974014534,0.812567832856855,0.11953444479396037,0.18082112022656321,0.21383283844507056
frozenset({'22384'}),frozenset({'21931'}),0.04990667856853039,0.046363169141713324,0.010278882306797587,0.2059620596205962,4.442363700183093,1.0,0.007965050527023693,1.2009965549034396,0.8155984212324457,0.11953444479396037,0.1673581444366422,0.21383283844507056
frozenset({'22385'}),frozenset({'21931'}),0.02626524926289594,0.046363169141713324,0.011685466201411993,0.44490216271884653,9.596025702189637,1.0,0.010467726007287088,1.7179617119914588,0.9199529860712428,0.19174434087882822,0.4179148504766143,0.3484720848600067
frozenset({'21931'}),frozenset({'22385'}),0.046363169141713324,0.02626524926289594,0.011685466201411993,0.25204200700116686,9.596025702189637,1.0,0.010467726007287088,1.3018575372569394,0.9393410180851679,0.19174434087882822,0.2318667969561125,0.3484720848600067
frozenset({'21931'}),frozenset({'22386'}),0.046363169141713324,0.04779680272660878,0.016392112310314046,0.35355892648774795,7.397125044326856,1.0,0.014176101061067179,1.4729930326052278,0.9068571131684153,0.21078260869565218,0.32111016286931293,0.3482565430401388
frozenset({'22386'}),frozenset({'21931'}),0.04779680272660878,0.046363169141713324,0.016392112310314046,0.3429541595925297,7.397125044326856,1.0,0.014176101061067179,1.4514007580763069,0.9082224738580899,0.21078260869565218,0.31101041911718136,0.3482565430401388
frozenset({'22411'}),frozenset({'21931'}),0.045443479672157755,0.046363169141713324,0.014985528415699641,0.32976190476190476,7.112583347224538,1.0,0.01287862468127138,1.4228329270354543,0.9003176760269228,0.19507042253521129,0.29717679356524906,0.3264912207590154
frozenset({'21931'}),frozenset({'22411'}),0.046363169141713324,0.045443479672157755,0.014985528415699641,0.32322053675612605,7.112583347224538,1.0,0.01287862468127138,1.4104395481395877,0.901185944385593,0.19507042253521129,0.29100116249644997,0.3264912207590154
frozenset({'21931'}),frozenset({'85099B'}),0.046363169141713324,0.08818199031621088,0.024696367226595257,0.5326721120186698,6.040599788103743,1.0,0.020607970694311847,1.95113117178279,0.8750223337620154,0.22482147254370846,0.4874767957880152,0.40636673085596065
frozenset({'85099B'}),frozenset({'21931'}),0.08818199031621088,0.046363169141713324,0.024696367226595257,0.2800613496932515,6.040599788103743,1.0,0.020607970694311847,1.3246084655296186,0.9151535903402608,0.22482147254370846,0.2450599358051288,0.40636673085596065
frozenset({'85099C'}),frozenset({'21931'}),0.03919500121723606,0.046363169141713324,0.014174037707268251,0.3616287094547964,7.799913512155408,1.0,0.012356833236323876,1.4938592085553053,0.9073573215390964,0.19856006062902612,0.3305928736302473,0.33367316452903184
frozenset({'21931'}),frozenset({'85099C'}),0.046363169141713324,0.03919500121723606,0.014174037707268251,0.3057176196032672,7.799913512155408,1.0,0.012356833236323876,1.3838821579106364,0.9141776219279167,0.19856006062902612,0.2773951204705289,0.33367316452903184
frozenset({'21931'}),frozenset({'85099F'}),0.046363169141713324,0.04095323108550407,0.014904379344856502,0.32147024504084015,7.849691868503844,1.0,0.013005657765139605,1.4134188838516304,0.9150301626650118,0.2058274187523347,0.2924956561532878,0.3427034184253078
frozenset({'85099F'}),frozenset({'21931'}),0.04095323108550407,0.046363169141713324,0.014904379344856502,0.36393659180977544,7.849691868503845,1.0,0.013005657765139605,1.4992795035508266,0.9098685202300096,0.2058274187523347,0.33301295880344883,0.3427034184253078
frozenset({'21975'}),frozenset({'21977'}),0.030647299088425436,0.04268441126349103,0.013200248857150586,0.4307149161518094,10.09068424284933,1.0,0.01189208693874502,1.681610173703046,0.929381732628971,0.219523166891588,0.40533185655155946,0.3699835670746373
frozenset({'21977'}),frozenset({'21975'}),0.04268441126349103,0.030647299088425436,0.013200248857150586,0.30925221799746516,10.09068424284933,1.0,0.01189208693874502,1.4033381303105181,0.9410676095756492,0.219523166891588,0.2874133621818364,0.3699835670746373
frozenset({'21975'}),frozenset({'22417'}),0.030647299088425436,0.024642267846033163,0.010873975492980605,0.35481023830538394,14.39844094392068,1.0,0.010118756540086137,1.5117377709034807,0.9599684771810109,0.2448233861144945,0.33850961506217037,0.39804178216037583
frozenset({'22417'}),frozenset({'21975'}),0.024642267846033163,0.030647299088425436,0.010873975492980605,0.44127332601536773,14.39844094392068,1.0,0.010118756540086137,1.7349318478004803,0.9540581936951219,0.2448233861144945,0.4236084827955723,0.39804178216037583
frozenset({'84991'}),frozenset({'21975'}),0.04774270334604669,0.030647299088425436,0.015580621601882658,0.3263456090651558,10.648429674783536,1.0,0.014117436693146395,1.4389466081656257,0.9515174550082692,0.24806201550387597,0.30504718220587523,0.4173652140647932
frozenset({'21975'}),frozenset({'84991'}),0.030647299088425436,0.04774270334604669,0.015580621601882658,0.5083848190644307,10.648429674783534,1.0,0.014117436693146395,1.9369973377180054,0.9347365913079337,0.24806201550387597,0.4837370292010265,0.4173652140647932
frozenset({'21975'}),frozenset({'84992'}),0.030647299088425436,0.031810435770510424,0.011739565581974086,0.383053839364519,12.041766485941244,1.0,0.010764661642782105,1.5693258601888578,0.945946408189278,0.23146666666666668,0.3627837115488197,0.376050729206069
frozenset({'84992'}),frozenset({'21975'}),0.031810435770510424,0.030647299088425436,0.011739565581974086,0.36904761904761907,12.041766485941244,1.0,0.010764661642782105,1.5363325825768352,0.9470828230064808,0.23146666666666668,0.34909926968890026,0.376050729206069
frozenset({'84991'}),frozenset({'21977'}),0.04774270334604669,0.04268441126349103,0.019908572046850065,0.41699716713881024,9.76930815713224,1.0,0.01787070286239656,1.6420427736831278,0.9426429278046469,0.2823168392788646,0.3910024659363871,0.4417051741904444
frozenset({'21977'}),frozenset({'84991'}),0.04268441126349103,0.04774270334604669,0.019908572046850065,0.4664131812420786,9.76930815713224,1.0,0.01787070286239656,1.7846342210450576,0.937662163556689,0.2823168392788646,0.4396610867327123,0.4417051741904444
frozenset({'21977'}),frozenset({'84992'}),0.04268441126349103,0.031810435770510424,0.012713354432091753,0.29784537389100124,9.363134036884716,1.0,0.011355544709192419,1.37888369346041,0.9330237222229235,0.20577933450087568,0.2747756719854839,0.3487526189182898
frozenset({'84992'}),frozenset({'21977'}),0.031810435770510424,0.04268441126349103,0.012713354432091753,0.3996598639455783,9.363134036884718,1.0,0.011355544709192419,1.5946220005016072,0.922544702964029,0.20577933450087568,0.37289213388161063,0.3487526189182898
frozenset({'22910'}),frozenset({'22086'}),0.03335226811653007,0.045741026265249264,0.018366739700830425,0.5506893755068937,12.039287713255087,1.0,0.016841172728906586,2.123829087752613,0.9485757607828047,0.30244988864142536,0.5291523193807572,0.4761134636257117
frozenset({'22086'}),frozenset({'22910'}),0.045741026265249264,0.03335226811653007,0.018366739700830425,0.4015375517445298,12.039287713255087,1.0,0.016841172728906586,1.615218690330976,0.9608907360772807,0.30244988864142536,0.3808887886289322,0.4761134636257117
frozenset({'22112'}),frozenset({'22111'}),0.03914090183667397,0.03941139873948443,0.013227298547431631,0.3379405666897028,8.574691015752657,1.0,0.011684700858123455,1.450909922780758,0.9193623951929787,0.20248447204968942,0.31077733751834935,0.3367808530085439
frozenset({'22111'}),frozenset({'22112'}),0.03941139873948443,0.03914090183667397,0.013227298547431631,0.335621139327385,8.574691015752657,1.0,0.011684700858123455,1.4462517624214526,0.9196212830041955,0.20248447204968942,0.3085574545294211,0.3367808530085439
frozenset({'22112'}),frozenset({'22114'}),0.03914090183667397,0.035110497984798074,0.016770807974248694,0.4284727021423635,12.203549557396792,1.0,0.015396551419188973,1.6882649448802869,0.9554539576564092,0.29176470588235287,0.40767590831490663,0.4530653187137087
frozenset({'22114'}),frozenset({'22112'}),0.035110497984798074,0.03914090183667397,0.016770807974248694,0.4776579352850539,12.20354955739679,1.0,0.015396551419188973,1.8395208103480782,0.9514629666639838,0.29176470588235287,0.45638016467409376,0.4530653187137087
frozenset({'22112'}),frozenset({'22835'}),0.03914090183667397,0.02204549757905272,0.01295680164462117,0.3310297166551486,15.015751650336426,1.0,0.012093920987938832,1.4618803357470151,0.9714257470362393,0.2686483454851374,0.3159494826305302,0.45937988900242094
frozenset({'22835'}),frozenset({'22112'}),0.02204549757905272,0.03914090183667397,0.01295680164462117,0.5877300613496933,15.015751650336428,1.0,0.012093920987938832,2.3306552529854487,0.9544444704934805,0.2686483454851374,0.5709361139022806,0.45937988900242094
frozenset({'22138'}),frozenset({'22139'}),0.04712056046958262,0.049717330736563065,0.012632205361248613,0.2680826636050517,5.392137100552316,1.0,0.010289496871890154,1.2983469881230645,0.8548245885708287,0.15001606167683904,0.2297898719312048,0.26108159295595346
frozenset({'22139'}),frozenset({'22138'}),0.049717330736563065,0.04712056046958262,0.012632205361248613,0.2540805223068553,5.392137100552316,1.0,0.010289496871890154,1.277456170573966,0.8571605072894191,0.15001606167683904,0.21719427794481883,0.26108159295595346
frozenset({'22138'}),frozenset({'22617'}),0.04712056046958262,0.023884876518163865,0.014715031512889177,0.31228473019517794,13.07458005728826,1.0,0.013589562744606523,1.4193593865654077,0.9691842111415209,0.26141278231619414,0.2954568029314841,0.46418313519951426
frozenset({'22617'}),frozenset({'22138'}),0.023884876518163865,0.04712056046958262,0.014715031512889177,0.6160815402038505,13.07458005728826,1.0,0.013589562744606523,2.481983908865365,0.946113512328392,0.26141278231619414,0.597096501541322,0.46418313519951426
frozenset({'22147'}),frozenset({'22149'}),0.027752982228353484,0.03216208174416403,0.011442018988882576,0.41228070175438597,12.818843787348944,1.0,0.01054942530580994,1.646768995241273,0.948308225612539,0.23604910714285712,0.3927502868406343,0.38402092278636035
frozenset({'22149'}),frozenset({'22147'}),0.03216208174416403,0.027752982228353484,0.011442018988882576,0.3557611438183347,12.818843787348943,1.0,0.01054942530580994,1.5091406059144745,0.952628355315581,0.23604910714285712,0.3373712190362523,0.38402092278636035
frozenset({'22189'}),frozenset({'85123A'}),0.03053910032730125,0.13240823392572154,0.013173199166869539,0.43135518157661645,3.2577670495824176,1.0,0.009129570826851155,1.525718230370499,0.7148728549427985,0.08795376557702728,0.3445709829676976,0.26542222817339506
frozenset({'85123A'}),frozenset({'22189'}),0.13240823392572154,0.03053910032730125,0.013173199166869539,0.09948927477017365,3.257767049582418,1.0,0.009129570826851155,1.076567854786266,0.7988103486047857,0.08795376557702728,0.07112218189114257,0.26542222817339506
frozenset({'22326'}),frozenset({'22328'}),0.031025994752360085,0.02677919337823582,0.013443696069680003,0.43330427201394944,16.180631951599693,1.0,0.012612844956454422,1.7173604079925593,0.968238272244151,0.3030487804878049,0.41771104344433413,0.46766223701707577
frozenset({'22328'}),frozenset({'22326'}),0.02677919337823582,0.031025994752360085,0.013443696069680003,0.502020202020202,16.180631951599693,1.0,0.012612844956454422,1.9458098685500274,0.964013212938936,0.3030487804878049,0.48607517303570014,0.46766223701707577
frozenset({'POST'}),frozenset({'22326'}),0.048770591576726446,0.031025994752360085,0.010792826422137466,0.22129783693843594,7.132658878619911,1.0,0.009279670303808454,1.2443448229782725,0.903882723358473,0.15640925127401017,0.1963642380039372,0.2845809149818596
frozenset({'22326'}),frozenset({'POST'}),0.031025994752360085,0.048770591576726446,0.010792826422137466,0.3478639930252833,7.13265887861991,1.0,0.009279670303808454,1.458636539387025,0.8873301281230546,0.15640925127401017,0.31442825337404595,0.2845809149818596
frozenset({'22356'}),frozenset({'22355'}),0.029971056831399282,0.03221618112472612,0.01352484514052314,0.45126353790613716,14.007356618683446,1.0,0.01255929214514332,1.7636586699240187,0.9573002426033853,0.2779321845469705,0.43299686211783733,0.4355394095911878
frozenset({'22355'}),frozenset({'22356'}),0.03221618112472612,0.029971056831399282,0.01352484514052314,0.41981528127623846,14.007356618683447,1.0,0.01255929214514332,1.6719312175308298,0.9595210464531276,0.2779321845469705,0.40188927061435153,0.4355394095911878
frozenset({'22383'}),frozenset({'22355'}),0.05420757932321675,0.03221618112472612,0.010495279829045957,0.19361277445109779,6.009799041715058,1.0,0.008748918635236247,1.2001477555854263,0.8813827081868318,0.13822586391164943,0.1667692620795638,0.2596947163607294
frozenset({'22355'}),frozenset({'22383'}),0.03221618112472612,0.05420757932321675,0.010495279829045957,0.325776658270361,6.009799041715058,1.0,0.008748918635236247,1.4027880112404094,0.8613546422872317,0.13822586391164943,0.28713391333038685,0.2596947163607294
frozenset({'22367'}),frozenset({'47591D'}),0.02713083935188942,0.027969379750601854,0.011009223944385837,0.40578265204386843,14.508103349525893,1.0,0.01025039119560027,1.6358166310572926,0.9570382538463506,0.2496932515337424,0.38868453773228806,0.3996998366602321
frozenset({'47591D'}),frozenset({'22367'}),0.027969379750601854,0.02713083935188942,0.011009223944385837,0.39361702127659576,14.508103349525891,1.0,0.01025039119560027,1.604380721068814,0.9578638607997173,0.2496932515337424,0.37670654672675496,0.3996998366602321
